,test,station,acc_train,acc
0,BuddyCheck,6069,0.846153846153846,0.5
0,BuddyCheck,6142,0.855769230769231,0.850597609561753
0,BuddyCheck,4373,0.5,0.5
0,BuddyCheck,6079,0.721153846153846,0.610557768924303
0,BuddyCheck,6052,0.788461538461538,0.5
0,BuddyCheck,6165,0.807692307692308,0.832669322709163
0,BuddyCheck,6009,0.5,0.5
0,BuddyCheck,6041,0.5,0.5
0,BuddyCheck,6124,0.865384615384615,0.825697211155378
0,BuddyCheck,6108,0.807692307692308,0.48207171314741
0,BuddyCheck,6070,0.730769230769231,0.52390438247012
0,BuddyCheck,6193,0.5,0.5
0,BuddyCheck,6191,0.5,0.5
0,BuddyCheck,6180,0.846153846153846,0.930278884462152
0,BuddyCheck,6104,0.788461538461538,0.76195219123506
0,BuddyCheck,6168,0.846153846153846,0.625498007968128
0,BuddyCheck,6096,0.865384615384615,0.743027888446215
0,BuddyCheck,6186,0.942307692307692,0.891434262948207
0,BuddyCheck,4416,0.5,0.5
0,BuddyCheck,6100,0.855769230769231,0.782868525896414
0,BuddyCheck,6111,0.759615384615385,0.650398406374502
0,BuddyCheck,6184,0.942307692307692,0.975099601593626
0,BuddyCheck,6081,0.846153846153846,0.643426294820717
0,BuddyCheck,6120,0.798076923076923,0.827689243027888
0,BuddyCheck,6010,0.5,0.5
0,BuddyCheck,6005,0.5,0.5
0,BuddyCheck,6011,0.5,0.5
0,ARTest,6159,0.942307692307692,0.864541832669323
0,ARTest,6043,0.923076923076923,0.923306772908366
0,ARTest,6119,0.903846153846154,0.829681274900398
0,ARTest,6149,0.951923076923077,0.901394422310757
0,ARTest,6181,0.932692307692308,0.930278884462151
0,ARTest,6080,0.807692307692308,0.76394422310757
0,ARTest,6156,0.817307692307692,0.945219123505976
0,ARTest,6170,0.836538461538462,0.709163346613546
0,ARTest,6060,0.817307692307692,0.766932270916335
0,ARTest,6110,0.817307692307692,0.749003984063745
0,ARTest,6058,0.961538461538462,0.902390438247012
0,ARTest,4310,-1.40187883975769,0.5
0,ARTest,4390,-1.19891925129615,0.875798680229084
0,ARTest,4360,-1.40187883975769,0.5
0,ARTest,4220,-1.40187883975769,0.5
0,ARTest,4260,-1.19046260177692,0.804843684661355
0,ARTest,4208,-1.26234412269038,0.683957395916335
0,ARTest,6179,0.932692307692308,0.958167330677291
0,ARTest,6169,0.951923076923077,0.951195219123506
0,ARTest,6190,0.855769230769231,0.839641434262948
0,ARTest,6160,0.788461538461538,0.754980079681275
0,ARTest,4210,-1.20314757605576,0.870542754631474
0,ARTest,4270,-1.27080077220961,0.729508751095618
0,ARTest,6030,0.826923076923077,0.764940239043825
0,ARTest,6071,0.865384615384615,0.804780876494024
0,ARTest,4382,-1.40187883975769,0.5
0,ARTest,6151,0.971153846153846,0.948207171314741
0,ARTest,4250,-1.40187883975769,0.5
0,ARTest,6075,0.932692307692308,0.940239043824701
0,ARTest,6069,0.971153846153846,0.936254980079681
0,ARTest,6142,0.942307692307692,0.932270916334661
0,ARTest,4373,0.817307692307692,0.778884462151394
0,ARTest,4231,-1.26657244745,0.84601510184263
0,ARTest,6079,0.971153846153846,0.895418326693227
0,ARTest,4339,-1.23697417413269,0.766300230278884
0,ARTest,4242,-1.40187883975769,0.5
0,ARTest,6052,0.923076923076923,0.826693227091633
0,ARTest,6165,0.951923076923077,0.945219123505976
0,ARTest,6009,0.951923076923077,0.894422310756972
0,ARTest,6041,0.865384615384615,0.840637450199203
0,ARTest,4214,-1.40187883975769,0.5
0,ARTest,4230,-1.211604225575,0.872294729830677
0,ARTest,6124,0.961538461538462,0.895418326693227
0,ARTest,6108,0.923076923076923,0.851593625498008
0,ARTest,6070,0.807692307692308,0.75796812749004
0,ARTest,4301,-1.31308401980576,0.602490549153387
0,ARTest,4285,-1.38919386547884,0.491240124003984
0,ARTest,4253,-1.26234412269038,0.663809681125498
0,ARTest,6193,0.913461538461538,0.855577689243028
0,ARTest,6191,0.932692307692308,0.673306772908367
0,ARTest,6180,0.846153846153846,0.762948207171315
0,ARTest,6104,0.817307692307692,0.74601593625498
0,ARTest,6168,0.942307692307692,0.955179282868526
0,ARTest,6096,0.942307692307692,0.907370517928287
0,ARTest,6186,0.932692307692308,0.938247011952191
0,ARTest,4416,0.711538461538462,0.674302788844622
0,ARTest,4330,-1.40187883975769,0.5
0,ARTest,4201,-1.20314757605576,0.897698370219124
0,ARTest,6100,0.759615384615385,0.679282868525896
0,ARTest,4202,-1.40187883975769,0.5
0,ARTest,6111,0.817307692307692,0.802788844621514
0,ARTest,4266,-1.32576899408461,0.562195119571713
0,ARTest,6184,0.923076923076923,0.905378486055777
0,ARTest,6081,0.951923076923077,0.903386454183267
0,ARTest,6120,0.855769230769231,0.75796812749004
0,ARTest,4203,-1.40187883975769,0.5
0,ARTest,4221,-1.19891925129615,0.874922692629482
0,ARTest,4351,-1.27080077220961,0.638406040737052
0,ARTest,6010,0.942307692307692,0.886454183266932
0,ARTest,6005,0.980769230769231,0.914342629482072
0,ARTest,4320,-1.20737590081538,0.871418742231076
0,ARTest,6011,0.942307692307692,0.929282868525896
0,STCT,6159,-1.20737590081538,0.874922692629482
0,STCT,6043,-1.26657244745,0.646289929133466
0,STCT,6119,-1.22851752461346,0.769804180677291
0,STCT,6149,-1.21583255033461,0.837255225846613
0,STCT,6181,-1.19469092653653,0.902954295816733
